Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3
23500,17.60624508699165,5.0,0.0,0.0,0,0,49.62895195238846,3.5,0.0,0.0,0.0,0.0,0.0002872525065100717,55.0,37.55418484235514,14.5,24.695849562264442,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.64937893717126,9.0,36.057825645673404,3.5,0.0,0.0,29.27804148692246,3.5,77.67684497992508,9.5,36.39387198822237,4.5,31.775905216862867,2.5,70.47550549696666,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.314487338534434,0.5,56.751982151456275,4.0,6.766936846090175,0.5,28.079784667680542,2.0,0.0,0.0,0.0,0.0,13.37962117907292,7.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0,0.022162850584749094,5.0,0.0,0.0,0.0,0.0,0.04854937319369412,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23505,1.8854664694326146,5.0,7.057770023507839,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.476952332163165,51.0,37.2054388443826,18.5,17.337397702538652,1.5,0.0,0.0,16.871757496039237,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.16311461438346,4.5,0.0,0.0,0.0,0.0,55.09444493884166,6.5,116.32647534131041,15.0,14.882156679183936,2.0,47.31088363414145,3.5,144.9512511834254,13.5,0,0,0.0,0.0,0.0,0.0,2.2146630066172293,0.5,44.447223846721954,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0,0.0005031624331195417,5.0,0.0,0.0,0.0,0.0,0.0014875418244315597,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23510,5.006903276920912,5.5,86.00620554442848,13.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77.12878149899316,35.5,12.298545810251824,20.0,9.387039255118403,2.5,36.93013935526548,3.5,63.537725542954405,7.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.7225372600065,11.0,71.51057301596956,9.5,18.64231458224458,2.5,120.97824460599386,9.0,12.882242532218726,1.0,0,0,0.0,0.0,0.0,0.0,48.19616608191413,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.8936000781206488,2.5,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23515,89.32071688694751,17.0,33.323013045065544,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.11807640329937,20.0,21.220448562588167,22.0,34.756069656292226,8.0,92.61137323569147,14.5,39.457691678176275,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.03192701900099,10.5,40.95740063257023,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.426924444819065,0.5,69.08478859652254,5.5,58.97853341501249,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,3.903657016639073,5.0,0.0,0.0,0.0,0.0,1.0548702492639705,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23520,36.56066921079696,20.5,90.22563360764495,13.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108.22973244563218,16.0,108.11748962734964,24.5,0.0,0.0,48.081994463752295,21.5,28.02036213691474,3.0,0,0,0.0,0.0,30.732124260554656,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.871807879224434,6.5,3.7283197366853074,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72.16879590935434,5.5,78.20483733199109,6.0,29.69943899741088,2.5,0.0,0.0,0.0,0.0,11.508449171004258,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,2.12734134941698,0.5,0.0,0.0,0.0,0.0,14.677489936487959,3.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23525,49.25872140816942,31.0,27.707431831473745,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,229.02357059614602,25.0,55.802578138707496,6.5,0.0,0.0,23.23067494126026,26.5,58.559357622457696,7.0,0,0,32.22985279650683,2.5,27.82853024764495,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.37677602631993,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.07699505560464,4.5,31.970185454646185,2.5,0.0,0.0,0.0,0.0,0.0,0.0,53.1214108705678,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23530,23.437895857947957,35.0,5.366779462148346,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,111.10656376101625,11.5,0.0,0.0,0.0,0.0,19.7788145414591,35.0,64.44835745908415,13.0,0,0,27.1059180779734,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.98707201022887,2.0,0.0,0.0,6.457250999999999,0.5,0.0,0.0,52.79727175530462,4.5,5.808004997258962,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23535,7.206686413670365,34.0,32.28483543529127,4.5,0,0,0.0,0.0,0.0,0.0,4.782130710978755,1.5,1.9404680995477293,1.5,0.0,0.0,0.0,0.0,4.966011583975103,43.5,7.086659508901107,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,33.47176469890495,2.5,33.122242570537665,2.5,41.39388413537458,3.5,17.697378946698336,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23540,61.687921915200434,34.5,19.191023589862176,5.0,0,0,0.0,0.0,0.0,0.0,34.21064592414656,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5375811312504766,45.0,0.5196170902523818,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.94784673566565,2.5,33.69395052815446,2.5,0.0,0.0,11.840687825480359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23545,114.42899198867835,24.0,77.34442408782583,12.5,0,0,0.0,0.0,39.071676936367496,4.0,124.74484791602916,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03754486462071327,45.0,0.03253246563463108,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.608146977208548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23550,164.2397313953801,21.5,61.49807613120976,8.0,0,0,29.853401938448116,3.0,156.58342925830948,14.5,109.20440754713105,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008614189601985345,45.0,0.0013266082389691292,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.419756325727546,3.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23555,86.4330166682131,10.5,5.1470097573340965,0.5,0,0,111.5664030279911,13.0,122.03203463011788,12.5,154.417795291954,17.5,0.0,0.0,0.0,0.0,15.30375186522815,1.5,16.502659214183467,40.5,0.0,10.0,0,0,0.0,0.0,25.470715671422994,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.235847314051775,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.858503902993395,1.5,31.081961209792905,3.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23560,23.875035119646924,3.0,19.058668155639268,4.0,0,0,147.4033495119845,16.5,182.78302572398485,19.0,35.54406385797641,3.5,0.0,0.0,39.30437380152733,3.5,48.82110547814801,5.0,53.09047556960141,32.0,0.0,10.0,0,0,16.537470945745326,1.5,101.98941250949812,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.50584615194805,4.5,46.33168253346882,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80961180825308,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,17.09622356510586,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23565,33.0655141634149,2.5,64.75428562583764,10.5,0,0,156.0482011837364,16.5,95.72343135906516,8.5,18.662854857548723,1.5,31.707232085537328,3.5,113.33679874325537,10.5,94.7869578456928,9.5,124.40178078207757,26.0,6.097716470156911,8.5,0,0,105.20912035100844,10.0,109.27924558666058,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.41395702648322,3.5,6.257014615723762,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8261143612302675,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,47.359958599478226,4.5,4.154078073952483,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23570,74.25628127102166,6.5,72.33617927638772,10.0,0,0,134.4364224988855,11.5,27.419552340422968,2.0,43.83686728573184,3.0,34.4287837289466,9.5,163.64356525558816,18.0,106.54780813721683,9.5,137.7182782514064,17.5,16.401724687600506,5.0,0,0,96.59019996763018,10.0,127.55107631036122,11.5,0.0,0.0,0.0,0.0,22.038932818063074,1.5,45.46230498301259,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.08011261924463,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15800453597128694,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,33.73318156534267,3.5,17.230745471123974,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23575,116.0644550578599,9.5,16.592159969110867,1.5,0,0,21.15979045686521,1.5,51.081030043436954,3.5,46.796005703478215,4.0,34.36421084704199,23.5,158.44575168524472,21.0,5.448155427928725,0.5,73.29771676203367,9.0,10.36873521457061,3.0,0,0,128.54609823790616,11.5,142.5219042205556,12.0,0.0,0.0,31.51486568679786,2.5,56.662137600067865,4.0,81.97572112428907,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.359801963840994,3.5,18.905572318622205,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.005682673726582266,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,16.76718950951495,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23580,6.796169786975732,0.5,5.347058375200552,2.0,0,0,47.95305106164463,4.5,91.41071029965543,7.5,92.8623637447185,7.0,5.912149168075132,25.0,39.529132118940765,20.0,3.5648724781984527,0.5,71.97717964244225,7.0,0.0,0.0,0,0,142.13373167849448,11.5,71.6735484016568,6.0,0.0,0.0,55.63804737083649,5.0,106.43509318575713,8.5,65.62307048039378,5.5,0.0,0.0,5.383763999999985,0.5,10.767528000000027,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.01509419142843,3.5,7.2128437052755885,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001026267750887655,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1.1002976720576498,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23585,0.0,0.0,72.36295910560928,14.0,0,0,101.13084988783059,8.5,84.17846382086314,6.5,0.0,0.0,1.076815788639692,29.5,25.592660075550185,18.0,20.423302588419716,2.5,0.0,0.0,0.0,0.0,0,0,86.37121058473977,7.0,91.10486059401563,7.0,0.0,0.0,87.00655777540285,8.5,95.01756219773571,8.0,99.22726156574936,8.0,0.0,0.0,51.74674851437783,5.0,14.561193527297064,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03637089309569319,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23590,107.12534758625958,9.0,100.24415087549583,11.0,0,0,86.59486584806422,7.5,0.0,0.0,0.0,0.0,0.061647975955565926,30.0,25.658851443102606,20.5,68.53122904308262,7.0,0.0,0.0,0.0,0.0,0,0,78.54472150611869,6.0,0.0,0.0,0.0,0.0,97.07996696589979,10.5,142.80850652740713,12.0,57.01404449252536,4.5,46.665765604130684,4.5,44.33150202693537,5.0,22.95002292868523,2.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.342071331013377,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.001027532782131857,5.0,0.0,0.0,11.47407137168301,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23595,105.28256540562805,8.0,27.959828403032816,5.0,0,0,0.0,0.0,13.054294934819325,1.0,142.4539835160912,11.0,0.0021040587590732684,30.0,50.8968122324722,32.0,22.82499266152223,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,125.02340640346688,12.5,99.05792767895636,8.0,38.5041475194912,3.0,32.09597580530499,3.5,88.91265264337352,10.5,32.08379917607334,3.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.78921159917722,7.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,38.217684899948935,3.5,12.120584434998891,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.7931380914683377,1.0,0,0
23600,34.58824475090347,3.5,35.81953974923782,6.5,0,0,26.073531956588738,2.0,152.5439147718114,12.0,70.21730999194881,6.0,0.0,30.0,7.147903287943905,35.0,0.0,0.0,0.0,0.0,5.7424147377110835,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99.67736863190544,10.0,35.41666626212509,3.0,0.0,0.0,70.23287518541275,8.0,106.65260112490978,12.5,46.85200617877837,5.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.602817614482397,9.5,40.02886552747135,5.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,29.103514287712677,8.5,17.567303216512855,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,34.13273927686837,5.0,0,0
23605,45.389734120901956,7.5,71.62184364800532,10.5,0,0,156.86027566895308,13.5,60.83040461431705,5.0,0.0,0.0,0.0,30.0,5.146636793972448,35.0,16.04205319096846,1.5,41.57100813955719,4.5,2.8568569859033923,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.123235273793284,5.0,0.0,0.0,0.0,0.0,104.2752933378444,12.0,107.3749216754679,12.5,32.00677069962663,3.5,0.0,0.0,20.947630780678573,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.147278242282145,12.0,13.184042052037482,3.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,14.070588122122416,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.80119716296013,4.5,5.135731133362242,0.5,0,0
23610,77.99887585828873,16.0,46.42242365025055,7.0,0,0,58.95691180900357,10.5,0.0,0.0,0.0,0.0,6.594802048358247,30.0,17.770936483537554,38.5,37.206635830292186,6.0,18.548497512170133,1.5,0.0,0.0,0,0,0.0,0.0,45.40773501438706,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.35022464823811,12.5,89.861757343242,11.0,3.677969732191343,0.5,16.770619930595245,1.5,37.30999253419034,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53343293274901,10.0,30.552661228076555,5.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1.887732009911474,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.688121706259025,5.0,0.0,0.0,0,0
23615,59.18764459853597,21.5,31.374387126292483,3.5,0,0,8.659374093174677,10.0,0.0,0.0,15.474956351540854,3.0,57.94817376104743,29.0,6.694963227969112,43.0,0.7807614038812574,0.5,0.0,0.0,21.96914745071325,2.5,0,0,46.22765790078104,3.5,19.76578114306193,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4625656993044,10.0,37.55594918672605,5.0,0.0,0.0,34.89320781742447,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.26312854603106,11.5,2.8345205379674,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1.2162961424224363,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4958209789721053,5.0,0.0,0.0,0,0
23620,40.38688136047643,25.0,0.0,0.0,0,0,1.1052161891509513,10.0,15.392119073052271,1.5,64.90361710209518,8.5,131.2767635748916,25.0,20.900782235336578,40.0,0.0,0.0,38.228068748207704,5.0,48.21279304116453,5.0,0,0,0.0,0.0,16.27406012736681,2.5,4.6253604205254675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1337297011828,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.995964551518476,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55068851586993,2.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,14.187308572278909,6.5,0.0,0.0,5.168283789153467,2.0,0.0,0.0,0.0,0.0,0,0,0.01749961054896687,5.0,0.0,0.0,0,0
23625,3.484327202233189,25.0,0.0,0.0,0,0,4.941051196628564,10.5,98.37328799594745,9.0,5.360926236967472,0.5,150.97982747413448,19.5,77.64349669583953,32.5,0.0,0.0,62.62128893469924,15.0,74.0937384788283,8.0,0,0,5.581711694808277,0.5,72.36896520293956,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72063291518748,1.0,0.0,0.0,0.0,0.0,33.67633437154028,2.5,33.01193683415137,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,8.744336043897377,1.5,25.428500193564325,2.5,16.24082924077481,2.5,0.0,0.0,0.0,0.0,0,0,0.0004653930304812093,5.0,0.0,0.0,0,0
23630,0.14623108245369565,25.0,0.0,0.0,0,0,80.10161337752692,19.5,5.65442429988542,0.5,0.0,0.0,145.5008118613011,17.0,107.60322292498873,21.5,0.0,0.0,34.04895997879544,26.0,59.31587431116222,10.5,0,0,57.553490641208086,6.5,38.05120924865763,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.92780156923294,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,17.501931028199635,1.5,43.34168581957575,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.650941269873172,5.0,0.0,0.0,0,0
23635,1.9203901499961873,24.0,0.0,0.0,0,0,30.13273881837631,20.0,0.0,0.0,1.9142196438223422,1.0,146.5032559279495,20.5,19.13913408124776,6.5,0.0,0.0,5.071470767870466,31.5,23.065216945102748,16.5,0,0,39.35942315776197,10.0,14.02948105852812,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.517471642388273,1.5,27.70526239190957,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,33.258661053279596,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.3791094918013584,0.5,0.0,0.0,0,0
23640,25.461625747614292,10.0,11.480291339429492,3.0,0,0,3.0472308062131788,20.0,0.0,0.0,105.77867226170389,15.0,32.57254268925902,16.5,30.831765558834036,5.0,0.0,0.0,0.3667030188327658,35.0,8.903118204727264,18.5,0,0,10.783847715734396,10.5,48.762933033504225,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06252803623329,1.5,50.42596118142538,3.5,0.0,0.0,0.0,0.0,29.259866619966637,6.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
23645,16.26112369344459,2.0,55.63065647232287,8.5,0,0,0.0,20.0,157.5926598499321,13.0,117.95099309534098,11.5,29.044941895498482,19.5,4.528999737784318,0.5,0.0,0.0,0.01452455720971102,35.0,1.2464389397607079,20.0,0,0,39.17187241815162,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.725481944142206,1.5,8.04870295877586,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.808558632983448,1.0,0.0,0.0,0.0,0.0,35.263208440431015,3.5,48.303210653329444,6.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
